"1splitHere46","11049972splitHere46","public static int count(List list) {<newline46mondego>  int sum = 0;<newline46mondego>  for(Object o: list) {<newline46mondego>     sum += o instanceof List ? count((List) o) : 1;<newline46mondego>  }<newline46mondego>  return sum;<newline46mondego>}<newline46mondego>"
"7668splitHere46","11258931splitHere46","public static void main(String[] args) {<newline46mondego>     SphereDemo test = new SphereDemo();<newline46mondego>     test.run();<newline46mondego>}<newline46mondego><newline46mondego>private void run() {<newline46mondego>     try {<newline46mondego>     init();<newline46mondego>     render(); // render graphics<newline46mondego>     Display.sync(70); // sync to fps<newline46mondego>     Display.update(); // update the view/screen<newline46mondego>     } catch (Exception e) {<newline46mondego>          e.printStackTrace();<newline46mondego>          System.exit(1);<newline46mondego>     }<newline46mondego>}<newline46mondego><newline46mondego>private void render() {<newline46mondego>     glClear(GL_COLOR_BUFFER_BIT | GL_DEPTH_BUFFER_BIT);<newline46mondego>     glLoadIdentity();<newline46mondego>     glTranslatef(0.0f, 0.0f, zTranslation);<newline46mondego>     renderSphere(-2f, -0.5f, -1f);<newline46mondego>     renderSphere(-1f, -0.5f, -2f);<newline46mondego>     renderSphere(-0f, -0.5f, -3f);<newline46mondego>     renderSphere(1f, -0.5f, -4f);<newline46mondego>     renderSphere(2f, -0.5f, -5f);<newline46mondego>}<newline46mondego><newline46mondego>private void renderSphere(float x, float y, float z) {<newline46mondego>     glPushMatrix();<newline46mondego>     glTranslatef(x, y, z);<newline46mondego>     Sphere s = new Sphere();<newline46mondego>     s.draw(0.4f, 16, 16);<newline46mondego>     glPopMatrix();<newline46mondego>}<newline46mondego><newline46mondego>private void init() {<newline46mondego>     createWindow();<newline46mondego>     initGL();<newline46mondego>}<newline46mondego><newline46mondego>private void createWindow() {<newline46mondego>    try {<newline46mondego>         Display.setDisplayMode(DISPLAY_MODE);<newline46mondego>         Display.setTitle(WINDOW_TITLE);<newline46mondego>         Display.create();<newline46mondego>    } catch (LWJGLException e) {<newline46mondego>         e.printStackTrace();<newline46mondego>    }<newline46mondego>}<newline46mondego><newline46mondego>private void initGL() {<newline46mondego>     glClearDepth(1.0f); // clear depth buffer<newline46mondego>     glEnable(GL_DEPTH_TEST); // Enables depth testing<newline46mondego>     glDepthFunc(GL_LEQUAL); // sets the type of test to use for depth<newline46mondego>     // testing<newline46mondego>     glMatrixMode(GL_PROJECTION); // sets the matrix mode to project<newline46mondego>     float fovy = 45.0f;<newline46mondego>     float aspect = DISPLAY_MODE.getWidth() / (float) DISPLAY_MODE.getHeight();<newline46mondego>     float zNear = 0.1f;<newline46mondego>     float zFar = 100.0f;<newline46mondego>     GLU.gluPerspective(fovy, aspect, zNear, zFar);<newline46mondego>     glMatrixMode(GL_MODELVIEW);<newline46mondego>     glHint(GL_PERSPECTIVE_CORRECTION_HINT, GL_NICEST);<newline46mondego>}<newline46mondego>"
"7669splitHere46","11259028splitHere46","for(Entry<String, String> mapEntry: map.entrySet())<newline46mondego>"
"7670splitHere46","11259028splitHere46","for (HashMap<String, String> map : mylist)<newline46mondego>     for (Entry<String, String> mapEntry : map.entrySet())<newline46mondego>        {<newline46mondego>        String key = mapEntry.getKey();<newline46mondego>        String value = mapEntry.getValue();<newline46mondego>        }<newline46mondego>"
"7671splitHere46","11259058splitHere46","pack()"
"7672splitHere46","11259058splitHere46","import java.awt.*;<newline46mondego>import javax.swing.*;<newline46mondego><newline46mondego>public class MyFrame extends JFrame {<newline46mondego><newline46mondego>    MyPanel chatClient;<newline46mondego>    String input;<newline46mondego><newline46mondego>    public MyFrame() {<newline46mondego>        chatClient = new MyPanel(<doubleQuotes46>localhost<doubleQuotes46>,<doubleQuotes46>input<doubleQuotes46>);<newline46mondego>        setDefaultCloseOperation(JFrame.EXIT_ON_CLOSE);<newline46mondego>        add(chatClient);<newline46mondego><newline46mondego>        pack();<newline46mondego>        // Do last!<newline46mondego>        setVisible(true);<newline46mondego>    }<newline46mondego>    public static void main(String...args){<newline46mondego>        new MyFrame();<newline46mondego>    }<newline46mondego>}<newline46mondego><newline46mondego>class MyPanel extends JPanel{<newline46mondego><newline46mondego>    public MyPanel(String host, String uid) {<newline46mondego>        ChatPanel chatPanel = new ChatPanel();<newline46mondego>        add(chatPanel.getChatPanel());<newline46mondego>    }<newline46mondego>}<newline46mondego><newline46mondego>class ChatPanel {<newline46mondego>    ChatP caht;<newline46mondego><newline46mondego>    public ChatPanel() {<newline46mondego>        caht=new ChatP();<newline46mondego>    }<newline46mondego><newline46mondego>    static class ChatP extends JPanel{<newline46mondego>        public ChatP(){<newline46mondego>            add(new JLabel(<doubleQuotes46>hi from chat panel<doubleQuotes46>));<newline46mondego>        }<newline46mondego>    }<newline46mondego><newline46mondego>    public JPanel getChatPanel(){<newline46mondego>        return caht;<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"7673splitHere46","11259180splitHere46","extra-spring-security.xml"
"7674splitHere46","11259180splitHere46","extra-spring-web.xml"
"7675splitHere46","11259180splitHere46","<import>"
"7676splitHere46","11259180splitHere46","<servlet><newline46mondego>    <servlet-name>extraSpring</servlet-name><newline46mondego>    <servlet-class>org.springframework.web.servlet.DispatcherServlet</servlet-class><newline46mondego>    <load-on-startup>1</load-on-startup><newline46mondego>    <init-param><newline46mondego>        <param-name>contextConfigLocation</param-name><newline46mondego>        <param-value><newline46mondego>          classpath:extra-spring-web.xml<newline46mondego>          classpath:extra-spring-security.xml<newline46mondego>        </param-value><newline46mondego>    </init-param><newline46mondego></servlet><newline46mondego>"
"7677splitHere46","11259180splitHere46","/extra"
"7678splitHere46","11259281splitHere46","Foo<String>"
"7679splitHere46","11259281splitHere46","Foo<Long>"
"7680splitHere46","11259281splitHere46","Class"
"7681splitHere46","11259281splitHere46","class Foo<T> {<newline46mondego>    private final Class<T> genericClass;<newline46mondego><newline46mondego>    public Foo(Class<T> clazz) {<newline46mondego>        this.genericClass = clazz;<newline46mondego>    }<newline46mondego><newline46mondego>    protected boolean validateType(Object obj){<newline46mondego>        return genericClass.isInstance(obj);<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"7682splitHere46","11259281splitHere46","Class"
"7683splitHere46","11259281splitHere46","if (x) return true; else return false;"
"7684splitHere46","11259281splitHere46","return x;"
"7685splitHere46","11259478splitHere46","final LocalDate start = new LocalDate();<newline46mondego>final LocalDate end3 = start.plusWeeks(3)<newline46mondego>"
"7686splitHere46","11259478splitHere46","public void doStruff(int cutOff){<newline46mondego>  int portion = cutoff/2;<newline46mondego>  final LocalDate start = new LocalDate();<newline46mondego>  final LocalDate end = start.plusWeeks(portion)<newline46mondego>}<newline46mondego>"
"7687splitHere46","11259533splitHere46","public class ShowString {<newline46mondego>    public static final void main(String[] args) {<newline46mondego>        String password = <doubleQuotes46>\<doubleQuotes46>foo\<doubleQuotes46><doubleQuotes46>;<newline46mondego>        int    index, len;<newline46mondego><newline46mondego>        for (index = 0, len = password.length(); index < len; ++index) {<newline46mondego>            System.out.println(<doubleQuotes46>[<doubleQuotes46> + index + <doubleQuotes46>]: <doubleQuotes46> + password.charAt(index));<newline46mondego>        }<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"7688splitHere46","11259568splitHere46","LineBorder"
"7689splitHere46","11259568splitHere46","TextBubbleBorder"
"7690splitHere46","11259586splitHere46","private static char[][] arr;<newline46mondego><newline46mondego><newline46mondego>public static void populate(int start,int N)<newline46mondego>{<newline46mondego>    //System.out.println(start+<doubleQuotes46> <doubleQuotes46>+N);<newline46mondego>    if(N < 0 || start > N)<newline46mondego>        return;<newline46mondego><newline46mondego>    for (int i = start; i < N; i++)<newline46mondego>    {<newline46mondego>        for (int j = start; j < N; j++)<newline46mondego>        {<newline46mondego>            if(i==start || i==N-1 || j==start || j==N-1)<newline46mondego>                arr[i][j]='*';<newline46mondego>            else<newline46mondego>                arr[i][j]=' ';<newline46mondego>        }<newline46mondego>    }<newline46mondego><newline46mondego>    populate(start+2,N-2);<newline46mondego>}<newline46mondego><newline46mondego>public static void print()<newline46mondego>{<newline46mondego>    for (int i = 0; i < arr.length; i++)<newline46mondego>    {<newline46mondego>        for (int j = 0; j < arr.length; j++)<newline46mondego>        {<newline46mondego>            System.out.print(arr[i][j]);<newline46mondego>        }<newline46mondego>        System.out.println();<newline46mondego>    }<newline46mondego>}<newline46mondego><newline46mondego>/**<newline46mondego> * @Method :main is Personal Method Of Class-->SquaresInSquare<newline46mondego> * @returns : void<newline46mondego> * @param args<newline46mondego> */<newline46mondego>public static void main(String[] args)<newline46mondego>{<newline46mondego>    int N=21;<newline46mondego>    arr=new char[N][N];<newline46mondego>    populate(0,N);<newline46mondego>    print();<newline46mondego><newline46mondego>}<newline46mondego>"
"7691splitHere46","11259604splitHere46","args.length"
"7692splitHere46","11259604splitHere46","args[0]"
"7693splitHere46","11259604splitHere46","if/else"
"7694splitHere46","11259608splitHere46","String time = <doubleQuotes46>1:31:25<doubleQuotes46>;<newline46mondego>String formattedTime = time.replaceFirst(<doubleQuotes46>:<doubleQuotes46>,<doubleQuotes46>h <doubleQuotes46>).replaceFirst(<doubleQuotes46>:<doubleQuotes46>,<doubleQuotes46>m <doubleQuotes46>).concat(<doubleQuotes46>s<doubleQuotes46>);<newline46mondego>"
"7695splitHere46","11259671splitHere46","TableCellEditor"
"7696splitHere46","11259671splitHere46","JRadioButton"
"7697splitHere46","11259671splitHere46","super.getTableCellRendererComponent"
"7698splitHere46","11259671splitHere46","DefaultTableCellRenderer"
"7699splitHere46","11259671splitHere46","TableCellRenderer"
"7700splitHere46","11259671splitHere46","import java.awt.BorderLayout;<newline46mondego>import java.awt.Component;<newline46mondego>import java.awt.event.ActionEvent;<newline46mondego>import java.awt.event.ActionListener;<newline46mondego>import java.beans.PropertyChangeEvent;<newline46mondego>import java.beans.PropertyChangeListener;<newline46mondego>import java.beans.PropertyChangeSupport;<newline46mondego>import java.util.ArrayList;<newline46mondego>import java.util.List;<newline46mondego><newline46mondego>import javax.swing.AbstractCellEditor;<newline46mondego>import javax.swing.JFrame;<newline46mondego>import javax.swing.JRadioButton;<newline46mondego>import javax.swing.JScrollPane;<newline46mondego>import javax.swing.JTable;<newline46mondego>import javax.swing.SwingUtilities;<newline46mondego>import javax.swing.UIManager;<newline46mondego>import javax.swing.UnsupportedLookAndFeelException;<newline46mondego>import javax.swing.table.AbstractTableModel;<newline46mondego>import javax.swing.table.TableCellEditor;<newline46mondego>import javax.swing.table.TableCellRenderer;<newline46mondego>import javax.swing.table.TableColumn;<newline46mondego><newline46mondego>public class TestTable {<newline46mondego><newline46mondego>    public class RadioButtonCellEditorRenderer extends AbstractCellEditor implements TableCellRenderer, TableCellEditor, ActionListener {<newline46mondego><newline46mondego>        private JRadioButton radioButton;<newline46mondego><newline46mondego>        public RadioButtonCellEditorRenderer() {<newline46mondego>            this.radioButton = new JRadioButton();<newline46mondego>            radioButton.addActionListener(this);<newline46mondego>            radioButton.setOpaque(false);<newline46mondego>        }<newline46mondego><newline46mondego>        @Override<newline46mondego>        public Component getTableCellRendererComponent(JTable table, Object value, boolean isSelected, boolean hasFocus, int row, int column) {<newline46mondego>            radioButton.setSelected(Boolean.TRUE.equals(value));<newline46mondego>            return radioButton;<newline46mondego>        }<newline46mondego><newline46mondego>        @Override<newline46mondego>        public Component getTableCellEditorComponent(JTable table, Object value, boolean isSelected, int row, int column) {<newline46mondego>            radioButton.setSelected(Boolean.TRUE.equals(value));<newline46mondego>            return radioButton;<newline46mondego>        }<newline46mondego><newline46mondego>        @Override<newline46mondego>        public void actionPerformed(ActionEvent e) {<newline46mondego>            stopCellEditing();<newline46mondego>        }<newline46mondego><newline46mondego>        @Override<newline46mondego>        public Object getCellEditorValue() {<newline46mondego>            return radioButton.isSelected();<newline46mondego>        }<newline46mondego><newline46mondego>    }<newline46mondego><newline46mondego>    private JFrame f;<newline46mondego>    private JTable table;<newline46mondego><newline46mondego>    private class MyObjectManager {<newline46mondego>        private PropertyChangeSupport propertyChangeSupport = new PropertyChangeSupport(this);<newline46mondego>        private List<MyObject> objects = new ArrayList<TestTable.MyObject>();<newline46mondego><newline46mondego>        public void addObject(MyObject object) {<newline46mondego>            objects.add(object);<newline46mondego>            object.setManager(this);<newline46mondego>            propertyChangeSupport.firePropertyChange(<doubleQuotes46>objects<doubleQuotes46>, null, object);<newline46mondego>        }<newline46mondego><newline46mondego>        public List<MyObject> getObjects() {<newline46mondego>            return objects;<newline46mondego>        }<newline46mondego><newline46mondego>        public void setAsSelected(MyObject myObject) {<newline46mondego>            for (MyObject o : objects) {<newline46mondego>                o.setSelected(myObject == o);<newline46mondego>            }<newline46mondego>        }<newline46mondego>    }<newline46mondego><newline46mondego>    private class MyObject {<newline46mondego>        private PropertyChangeSupport propertyChangeSupport = new PropertyChangeSupport(this);<newline46mondego><newline46mondego>        private MyObjectManager manager;<newline46mondego><newline46mondego>        private String value;<newline46mondego><newline46mondego>        private boolean selected;<newline46mondego><newline46mondego>        public MyObject(String value) {<newline46mondego>            this.value = value;<newline46mondego>        }<newline46mondego><newline46mondego>        public PropertyChangeSupport getPropertyChangeSupport() {<newline46mondego>            return propertyChangeSupport;<newline46mondego>        }<newline46mondego><newline46mondego>        public String getValue() {<newline46mondego>            return value;<newline46mondego>        }<newline46mondego><newline46mondego>        public void setValue(String value) {<newline46mondego>            this.value = value;<newline46mondego>            propertyChangeSupport.firePropertyChange(<doubleQuotes46>value<doubleQuotes46>, null, value);<newline46mondego>        }<newline46mondego><newline46mondego>        public MyObjectManager getManager() {<newline46mondego>            return manager;<newline46mondego>        }<newline46mondego><newline46mondego>        public void setManager(MyObjectManager manager) {<newline46mondego>            this.manager = manager;<newline46mondego>            propertyChangeSupport.firePropertyChange(<doubleQuotes46>manager<doubleQuotes46>, null, manager);<newline46mondego>        }<newline46mondego><newline46mondego>        public boolean isSelected() {<newline46mondego>            return selected;<newline46mondego>        }<newline46mondego><newline46mondego>        public void setSelected(boolean selected) {<newline46mondego>            if (this.selected != selected) {<newline46mondego>                this.selected = selected;<newline46mondego>                if (selected) {<newline46mondego>                    manager.setAsSelected(this);<newline46mondego>                }<newline46mondego>                propertyChangeSupport.firePropertyChange(<doubleQuotes46>selected<doubleQuotes46>, !selected, selected);<newline46mondego>            }<newline46mondego>        }<newline46mondego><newline46mondego>    }<newline46mondego><newline46mondego>    protected void initUI() {<newline46mondego>        MyObjectManager manager = new MyObjectManager();<newline46mondego>        for (int i = 0; i < 200; i++) {<newline46mondego>            MyObject object = new MyObject(<doubleQuotes46>Row <doubleQuotes46> + (i + 1));<newline46mondego>            manager.addObject(object);<newline46mondego>        }<newline46mondego>        table = new JTable(new MyTableModel(manager));<newline46mondego>        table.setRowHeight(20);<newline46mondego>        TableColumn column = table.getColumnModel().getColumn(1);<newline46mondego>        column.setCellEditor(new RadioButtonCellEditorRenderer());<newline46mondego>        column.setCellRenderer(new RadioButtonCellEditorRenderer());<newline46mondego>        f = new JFrame();<newline46mondego>        f.setDefaultCloseOperation(JFrame.EXIT_ON_CLOSE);<newline46mondego>        f.add(new JScrollPane(table), BorderLayout.CENTER);<newline46mondego>        f.pack();<newline46mondego>        f.setVisible(true);<newline46mondego><newline46mondego>    }<newline46mondego><newline46mondego>    public class MyTableModel extends AbstractTableModel implements PropertyChangeListener {<newline46mondego><newline46mondego>        private final MyObjectManager manager;<newline46mondego><newline46mondego>        public MyTableModel(MyObjectManager manager) {<newline46mondego>            super();<newline46mondego>            this.manager = manager;<newline46mondego>            manager.propertyChangeSupport.addPropertyChangeListener(this);<newline46mondego>            for (MyObject object : manager.getObjects()) {<newline46mondego>                object.getPropertyChangeSupport().addPropertyChangeListener(this);<newline46mondego>            }<newline46mondego>        }<newline46mondego><newline46mondego>        @Override<newline46mondego>        public void propertyChange(PropertyChangeEvent evt) {<newline46mondego>            if (evt.getSource() == manager) {<newline46mondego>                // OK, not the cleanest thing, just to get the gist of it.<newline46mondego>                if (evt.getPropertyName().equals(<doubleQuotes46>objects<doubleQuotes46>)) {<newline46mondego>                    ((MyObject) evt.getNewValue()).getPropertyChangeSupport().addPropertyChangeListener(this);<newline46mondego>                }<newline46mondego>                fireTableDataChanged();<newline46mondego>            } else if (evt.getSource() instanceof MyObject) {<newline46mondego>                int index = manager.getObjects().indexOf(evt.getSource());<newline46mondego>                fireTableRowsUpdated(index, index);<newline46mondego>            }<newline46mondego>        }<newline46mondego><newline46mondego>        @Override<newline46mondego>        public int getColumnCount() {<newline46mondego>            return 2;<newline46mondego>        }<newline46mondego><newline46mondego>        @Override<newline46mondego>        public int getRowCount() {<newline46mondego>            return manager.getObjects().size();<newline46mondego>        }<newline46mondego><newline46mondego>        public MyObject getValueAt(int row) {<newline46mondego>            return manager.getObjects().get(row);<newline46mondego>        }<newline46mondego><newline46mondego>        @Override<newline46mondego>        public Object getValueAt(int rowIndex, int columnIndex) {<newline46mondego>            switch (columnIndex) {<newline46mondego>            case 0:<newline46mondego>                return getValueAt(rowIndex).getValue();<newline46mondego>            case 1:<newline46mondego>                return getValueAt(rowIndex).isSelected();<newline46mondego>            }<newline46mondego>            return null;<newline46mondego>        }<newline46mondego><newline46mondego>        @Override<newline46mondego>        public void setValueAt(Object value, int rowIndex, int columnIndex) {<newline46mondego>            if (columnIndex == 1) {<newline46mondego>                getValueAt(rowIndex).setSelected(Boolean.TRUE.equals(value));<newline46mondego>            }<newline46mondego>        }<newline46mondego><newline46mondego>        @Override<newline46mondego>        public boolean isCellEditable(int rowIndex, int columnIndex) {<newline46mondego>            return columnIndex == 1;<newline46mondego>        }<newline46mondego><newline46mondego>        @Override<newline46mondego>        public Class<?> getColumnClass(int column) {<newline46mondego>            switch (column) {<newline46mondego>            case 0:<newline46mondego>                return String.class;<newline46mondego>            case 1:<newline46mondego>                return Boolean.class;<newline46mondego>            }<newline46mondego>            return Object.class;<newline46mondego>        }<newline46mondego><newline46mondego>        @Override<newline46mondego>        public String getColumnName(int column) {<newline46mondego>            switch (column) {<newline46mondego>            case 0:<newline46mondego>                return <doubleQuotes46>Value<doubleQuotes46>;<newline46mondego>            case 1:<newline46mondego>                return <doubleQuotes46>Selected<doubleQuotes46>;<newline46mondego>            }<newline46mondego>            return null;<newline46mondego>        }<newline46mondego><newline46mondego>    }<newline46mondego><newline46mondego>    public static void main(String[] args) throws ClassNotFoundException, InstantiationException, IllegalAccessException,<newline46mondego>            UnsupportedLookAndFeelException {<newline46mondego>        UIManager.setLookAndFeel(UIManager.getSystemLookAndFeelClassName());<newline46mondego>        SwingUtilities.invokeLater(new Runnable() {<newline46mondego><newline46mondego>            @Override<newline46mondego>            public void run() {<newline46mondego>                new TestTable().initUI();<newline46mondego>            }<newline46mondego>        });<newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego>"
