"1splitHere46","22676917splitHere46","File listnames = new File(this.getFilesDir() + File.separator + <doubleQuotes46>Lists<doubleQuotes46>);<newline46mondego>if( !listnames.exists() )<newline46mondego>    listnames.mkdirs();<newline46mondego>else if( !listnames.isDirectory() && listnames.canWrite() ){<newline46mondego>    listnames.delete();<newline46mondego>    listnames.mkdirs();<newline46mondego>}<newline46mondego>else{<newline46mondego>    //you can't access there with write permission.<newline46mondego>    //Try other way.<newline46mondego>}<newline46mondego>"
"11352splitHere46","22902269splitHere46","public class FieldValidationHandler implements DocumentListener() {<newline46mondego><newline46mondego>    private List<JTextField> monitorFields;<newline46mondego><newline46mondego>    public FieldValidationHandler(JTextField... fields) {<newline46mondego>        monitorFields = Arrays.asList(fields);<newline46mondego>        for (JTextField field : monitorFields) {<newline46mondego>            field.getDocument().addDocumentListener(this);<newline46mondego>        }<newline46mondego>    }<newline46mondego><newline46mondego>    @Override<newline46mondego>    public void insertUpdate(DocumentEvent e) {<newline46mondego>        change();<newline46mondego>    }<newline46mondego><newline46mondego>    @Override<newline46mondego>    public void removeUpdate(DocumentEvent e) {<newline46mondego>        change();<newline46mondego>    }<newline46mondego><newline46mondego>    @Override<newline46mondego>    public void changedUpdate(DocumentEvent e) {<newline46mondego>        change();<newline46mondego>    }<newline46mondego><newline46mondego>    private void change(){<newline46mondego><newline46mondego>        boolean enabled = true;<newline46mondego>        for (JTextField field : monitorFields) {<newline46mondego>            if (field.getText().trim().isEmpty()) {<newline46mondego>                enabled = false;<newline46mondego>                break;<newline46mondego>            }<newline46mondego>        }<newline46mondego>        SaveButton.setEnabled(enabled);<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"11353splitHere46","22902269splitHere46","FieldValidationHandler handler = new FieldValidationHandler(Ftext, Mtext, Ltext, Addtext);<newline46mondego>"
"11354splitHere46","22902269splitHere46","DocumentListener"
"11355splitHere46","22902269splitHere46","change"
"11356splitHere46","22902271splitHere46","replace()"
"11357splitHere46","22902271splitHere46","String"
"11358splitHere46","22902271splitHere46","public class Test {<newline46mondego><newline46mondego>    public static void main(String[] args) {<newline46mondego>        String story = <doubleQuotes46>Hello, I am strHost and I will be accompanied today by strHost1 and strHost2. As we walk through the mansion today, feel free to ask strHost1 or strHost2 any questions you may have.<doubleQuotes46>;<newline46mondego>        String str = story.replaceAll(<doubleQuotes46>strHost1<doubleQuotes46>, <doubleQuotes46>stringhost1<doubleQuotes46>);<newline46mondego>        str = str.replaceAll(<doubleQuotes46>strHost2<doubleQuotes46>, <doubleQuotes46>stringhost2<doubleQuotes46>);<newline46mondego>        str = str.replaceAll(<doubleQuotes46>strHost<doubleQuotes46>, <doubleQuotes46>stringhost<doubleQuotes46>);<newline46mondego>        System.out.println(str);<newline46mondego><newline46mondego>    }<newline46mondego>}<newline46mondego>"
"11359splitHere46","22902271splitHere46","String"
"11360splitHere46","22902271splitHere46","replace(char oldChar, char newChar) <newline46mondego>          Returns a new string resulting from replacing all occurrences of oldChar in this string with newChar.<newline46mondego><newline46mondego>replace(CharSequence target, CharSequence replacement) <newline46mondego>          Replaces each substring of this string that matches the literal target sequence with the specified literal replacement sequence<newline46mondego><newline46mondego>replaceAll(String regex, String replacement) <newline46mondego>          Replaces each substring of this string that matches the given regular expression with the given replacement<newline46mondego>"
"11361splitHere46","22902271splitHere46","public static void main(String[] args) {<newline46mondego>        String story = <doubleQuotes46>Hello, I am strHost and I will be accompanied today by someguy1 and anotherguy2. As we walk through the mansion today, feel free to ask someguy1 or anotherguy2 any questions you may have.<doubleQuotes46>;<newline46mondego>        String str = story.replaceAll(<doubleQuotes46>someguy1<doubleQuotes46>, <doubleQuotes46>someguy1peter<doubleQuotes46>);<newline46mondego>        str = str.replaceAll(<doubleQuotes46>anotherguy2<doubleQuotes46>, <doubleQuotes46>anotherguy2john<doubleQuotes46>);<newline46mondego>        str = str.replaceAll(<doubleQuotes46>strHost<doubleQuotes46>, <doubleQuotes46>stringhost<doubleQuotes46>);<newline46mondego>        System.out.println(str);<newline46mondego>    }<newline46mondego>"
"11362splitHere46","22902271splitHere46","Hello, I am stringhost and I will be accompanied today by someguy1peter and anotherguy2john. As we walk through the mansion today, feel free to ask someguy1peter or anotherguy2john any questions you may have.<newline46mondego>"
"11363splitHere46","22902304splitHere46","for (Customer c : custList){<newline46mondego>    if(c instanceof PayCust){<newline46mondego>        PayCust pc = (PayCust) c;<newline46mondego>        pc.getAccountType();<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"11364splitHere46","22902394splitHere46","static void sortByID(int[] A)"
"11365splitHere46","22902394splitHere46","static void sortByID(StudentQ[] students)"
"11366splitHere46","22902394splitHere46","if (students[j].id > students[maxLoc].id)"
"11367splitHere46","22902395splitHere46","// create a new window to hold the visualization<newline46mondego>JFrame frame = new JFrame(<doubleQuotes46>prefuse example<doubleQuotes46>);<newline46mondego>// ensure application exits when window is closed<newline46mondego>frame.setDefaultCloseOperation(JFrame.EXIT_ON_CLOSE);<newline46mondego>frame.add(d);<newline46mondego>frame.pack();           // layout components in window<newline46mondego>frame.setVisible(true); // show the window<newline46mondego><newline46mondego><newline46mondego>vis.run(<doubleQuotes46>draw<doubleQuotes46>);<newline46mondego>vis.run(<doubleQuotes46>layout<doubleQuotes46>);<newline46mondego>"
"11368splitHere46","22902397splitHere46","public static void main(String[] args) {<newline46mondego><newline46mondego>    //int result;<newline46mondego>    int col = 0;<newline46mondego>    Scanner input=new Scanner(System.in);<newline46mondego>    n=input.nextInt();<newline46mondego>    if(n < 4)<newline46mondego>        System.out.println(<doubleQuotes46>the result is 0<doubleQuotes46>);<newline46mondego>    else {<newline46mondego>        NQueens nq = new NQueens();<newline46mondego>        nq.count(n);<newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego>"
"11369splitHere46","22902397splitHere46","public void NQueens(int starting_n) {<newline46mondego>    start = starting_n;<newline46mondego>}<newline46mondego>"
"11370splitHere46","22902397splitHere46","NQueens nq = new NQueens(n);"
"11371splitHere46","22902397splitHere46","int start = 0;"
"11372splitHere46","22902456splitHere46","for"
"11373splitHere46","22902464splitHere46","public VariableList() {<newline46mondego>    HashMap<String, Double> healthBenDesig = new HashMap<String, Double>();<newline46mondego>}<newline46mondego>"
"11374splitHere46","22902464splitHere46","public VariableList() {<newline46mondego>    healthBenDesig = new HashMap<String, Double>();<newline46mondego>}<newline46mondego>"
"11375splitHere46","22902510splitHere46","NullPointerException"
"11376splitHere46","22902510splitHere46","setContentView(R.layout.activity_main);  <newline46mondego>"
"11377splitHere46","22902510splitHere46","activity_main.xml"
"11378splitHere46","22902510splitHere46","fragment_main.xml"
"11379splitHere46","22902510splitHere46","activity_main.xml"
"11380splitHere46","22902572splitHere46","theDeck"
"11381splitHere46","22902572splitHere46","private Card[] theDeck; // Your constructor is not referring to this!<newline46mondego>private int top; <newline46mondego>// add more instance variables if needed    <newline46mondego><newline46mondego>public Deck(){<newline46mondego>        top = 0;<newline46mondego>        Card[] theDeck = new Card[52]; // You defined a local theDeck variable!<newline46mondego>        for(int s = 1; s <= 4; s++)<newline46mondego>        {<newline46mondego>            for (int v = 1; v <= 13; v++)<newline46mondego>            {<newline46mondego>                for (int i = 0; i < theDeck.length; i++)<newline46mondego>                {<newline46mondego><newline46mondego>                    theDeck[i] = new Card(s,v);<newline46mondego>                }<newline46mondego>            }<newline46mondego>        }   <newline46mondego>    }<newline46mondego>"
"11382splitHere46","22902572splitHere46","theDeck"
"11383splitHere46","22902572splitHere46","Card[]"
"11384splitHere46","22902572splitHere46","this"
"11385splitHere46","22902572splitHere46","this"
"11386splitHere46","22902588splitHere46","InputSource"
"11387splitHere46","22902588splitHere46","getResult"
"11388splitHere46","22902588splitHere46","UnmarshallerHandler"
"11389splitHere46","22902782splitHere46","*"
"11390splitHere46","22902782splitHere46","*"
"11391splitHere46","22902782splitHere46","<doubleQuotes46>.*<td><doubleQuotes46>"
"11392splitHere46","22902786splitHere46","ltrAra"
"11393splitHere46","22902786splitHere46","readLetters()"
"11394splitHere46","22902786splitHere46","ArrayList"
"11395splitHere46","22902797splitHere46","[] [] []|[]<newline46mondego>      -----<newline46mondego>[] [] [] []<newline46mondego><newline46mondego>[] [] [] []<newline46mondego><newline46mondego>[] [] [] []<newline46mondego>"
"11396splitHere46","22902797splitHere46","[ ][ ][ ][ ][ ][|][ ]<newline46mondego>[ ][ ][ ][ ][-][-][-]<newline46mondego>[ ][ ][ ][ ][ ][ ][ ]<newline46mondego>[ ][ ][ ][ ][ ][ ][ ]<newline46mondego>[ ][ ][ ][ ][ ][ ][ ]<newline46mondego>[ ][ ][ ][ ][ ][ ][ ]<newline46mondego>[ ][ ][ ][ ][ ][ ][ ]<newline46mondego>"
"11397splitHere46","22902797splitHere46","Wall(Point x,Point y); // constructor<newline46mondego>Wall wall1 = new Wall(new Point(0,2),new Point(0,3));<newline46mondego>Wall wall2 = new Wall(new Point(0,2),new Point(1,2));<newline46mondego>Wall wall3 = new Wall(new Point(0,3),new Point(1,3));<newline46mondego>"
"11398splitHere46","22902797splitHere46","Wall(Point from,Point to);<newline46mondego>"
"11399splitHere46","22902816splitHere46","public static String[][] convertTableHtmlTagsTo2DArray(String tableHtmlTags){<newline46mondego><newline46mondego>    String[] allRows=tableHtmlTags.split(<doubleQuotes46></tr><doubleQuotes46>);<newline46mondego><newline46mondego>    if(allRows!=null && allRows.length>0){<newline46mondego>        int noOfRow=allRows.length;<newline46mondego>        String[] allElementsInFirstRow=allRows[0].split(<doubleQuotes46></td><doubleQuotes46>);<newline46mondego>        int noOfCol=allElementsInFirstRow.length;<newline46mondego>        String[][] tableHtmlTagsIn2DArray=new String[noOfRow][noOfCol];<newline46mondego><newline46mondego>        for(int r=0; r<allRows.length; r++){<newline46mondego>            String eachRow = allRows[r];<newline46mondego>            String[] allElementsInEachRow=allRows[r].split(<doubleQuotes46></td><doubleQuotes46>);<newline46mondego>            for(int e=0; e<allElementsInEachRow.length; e++){<newline46mondego>                String eachElement=allElementsInEachRow[e];<newline46mondego><newline46mondego>                eachElement=MyValidation.cleanString(eachElement); // if it is null it will turn to <doubleQuotes46><doubleQuotes46>;<newline46mondego><newline46mondego>                eachElement=eachElement.replaceAll(<doubleQuotes46>.*<td><doubleQuotes46>, <doubleQuotes46><doubleQuotes46>);<newline46mondego>                eachElement=MyValidation.cleanString(eachElement);<newline46mondego>                tableHtmlTagsIn2DArray[r][e]=eachElement;<newline46mondego>            }<newline46mondego>        }<newline46mondego>        return tableHtmlTagsIn2DArray;<newline46mondego>    }<newline46mondego>    return null;<newline46mondego>}<newline46mondego>"
"11400splitHere46","22902853splitHere46","getID"
"11401splitHere46","22902853splitHere46","Student"
"11402splitHere46","22902853splitHere46","students[lastPlace].getID();<newline46mondego>"
"11403splitHere46","22902853splitHere46","StudentQ temp = students[maxLoc];<newline46mondego>students[maxLoc] = students[lastPlace];<newline46mondego>students[lastPlace] = temp;<newline46mondego>"
"11404splitHere46","22902893splitHere46","pw = new PrintWriter(fw);<newline46mondego>try {<newline46mondego>  // print to created file<newline46mondego>  // pw.println(firstName);<newline46mondego>  // pw.println(lastName);<newline46mondego>  // pw.println(balance);<newline46mondego>  // pw.println(id);<newline46mondego>  // pw.println(RATE);<newline46mondego>  pw.println(acctException.toString()); // <-- Since <newline46mondego>                    // System.out.println(acctException.toString()); works!<newline46mondego>} finally {<newline46mondego>  pw.close(); // <-- Always close()!<newline46mondego>}<newline46mondego>"
"11405splitHere46","22902910splitHere46","try{<newline46mondego>            JSONObject jObject = new JSONObject(result);<newline46mondego>            JSONArray jarray = jObject.getJSONArray(<doubleQuotes46>lectiveSemesters<doubleQuotes46>);<newline46mondego>            for(int i = 0; jarray != null & i <  jarray.length(); i++){<newline46mondego>                JSONObject jitem = (JSONObject) jarray.get(i);<newline46mondego>            }<newline46mondego>        } catch (Exception e){<newline46mondego>        }"
"11406splitHere46","22902972splitHere46","ArrayList"
"11407splitHere46","22902972splitHere46","ArrayList"
"11408splitHere46","22902972splitHere46","Object"
"11409splitHere46","22903004splitHere46","private Node delete(Node root, String data)<newline46mondego>{<newline46mondego>    Node n=null;<newline46mondego>    //in case list is empty then return<newline46mondego>    if(root==null) return n;<newline46mondego>    if (root.name.equals(data))<newline46mondego>    {<newline46mondego>        n = root;<newline46mondego>        root = null;<newline46mondego>        return n;<newline46mondego>    }<newline46mondego>    while(root.in!=null)<newline46mondego>    {<newline46mondego>        if (root.in.name.equals(data))<newline46mondego>        {<newline46mondego>            //save the reference<newline46mondego>            n=root.in;<newline46mondego><newline46mondego>            //making root.in to be garbage collected<newline46mondego>            root.in = root.in.in;<newline46mondego><newline46mondego>            break;<newline46mondego>        }<newline46mondego>        root = root.in;<newline46mondego>    }<newline46mondego><newline46mondego>    return n;<newline46mondego>}<newline46mondego>"
