"1splitHere46","10578007splitHere46","java -help<newline46mondego>"
"9277splitHere46","10796081splitHere46","DocumentListener listener = new DocumentListener() {<newline46mondego><newline46mondego>        private void updatePropertyForEvent(final Properties property, DocumentEvent e) {<newline46mondego>            Document document = e.getDocument();<newline46mondego>            Object value = document.getProperty(<doubleQuotes46>key<doubleQuotes46>);<newline46mondego>            if (value !=null)<newline46mondego>                try {<newline46mondego>                    property.setProperty((String) value, document.getText(0, document.getLength()));<newline46mondego>                } catch (BadLocationException e1) {<newline46mondego>                    // Should not happpen<newline46mondego>                    e1.printStackTrace();<newline46mondego>                }<newline46mondego>        }<newline46mondego><newline46mondego>        @Override<newline46mondego>        public void removeUpdate(DocumentEvent e) {<newline46mondego>            updatePropertyForEvent(property, e);<newline46mondego>        }<newline46mondego><newline46mondego>        @Override<newline46mondego>        public void insertUpdate(DocumentEvent e) {<newline46mondego>            updatePropertyForEvent(property, e);                <newline46mondego>        }<newline46mondego><newline46mondego>        @Override<newline46mondego>        public void changedUpdate(DocumentEvent e) {<newline46mondego>            updatePropertyForEvent(property, e);                <newline46mondego>        }<newline46mondego>    };<newline46mondego>"
"9278splitHere46","10796081splitHere46","String remotePasswordVal = property.getProperty(<doubleQuotes46>remotePassword_<doubleQuotes46>+i);<newline46mondego>JTextField remotePasswordField = new JTextField(remotePasswordVal);<newline46mondego>remotePasswordField.getDocument().putProperty(<doubleQuotes46>key<doubleQuotes46>, <doubleQuotes46>remotePassword_<doubleQuotes46>+i);<newline46mondego>remotePasswordField.getDocument().addDocumentListener(listener);<newline46mondego>"
"9279splitHere46","10796081splitHere46","property"
"9280splitHere46","10796090splitHere46","DataOutputStream"
"9281splitHere46","10796090splitHere46","C:\\my.html"
"9282splitHere46","10796090splitHere46","<HTML>"
"9283splitHere46","10796090splitHere46","FileWriter"
"9284splitHere46","10796090splitHere46","File file= new File(<doubleQuotes46>C:\\my.html<doubleQuotes46>);<newline46mondego>FileWriter fw = new FileWriter(file);<newline46mondego>fw.write(html);<newline46mondego>fw.flush();<newline46mondego>fw.close();<newline46mondego>"
"9285splitHere46","10796090splitHere46","file.toURI().toURL()"
"9286splitHere46","10796090splitHere46","file.toURL()"
"9287splitHere46","10796099splitHere46","public void actionPerformed(ActionEvent event){<newline46mondego>    if(event.getSource() == btn2)<newline46mondego>    {<newline46mondego>        dispose();<newline46mondego>    }<newline46mondego>"
"9288splitHere46","10796099splitHere46","defaultCloseOperator(DISPOSE_ON_CLOSE);"
"9289splitHere46","10796111splitHere46","Date d = initDate();//intialize your date to any date <newline46mondego>Date dateBefore = new Date(d.getTime() - n * 24 * 3600 * 1000 ); //Subtract n days   <newline46mondego>"
"9290splitHere46","10796174splitHere46","\\"
"9291splitHere46","10796174splitHere46","test.split(<doubleQuotes46>\\|<doubleQuotes46>);<newline46mondego>"
"9292splitHere46","10796189splitHere46","startService()"
"9293splitHere46","10796189splitHere46","onCreate()"
"9294splitHere46","10796189splitHere46","startService()"
"9295splitHere46","10796189splitHere46","onStartCommand()"
"9296splitHere46","10796189splitHere46","bindService()"
"9297splitHere46","10796189splitHere46","onCreate()"
"9298splitHere46","10796189splitHere46","onBind()"
"9299splitHere46","10796229splitHere46","AliasToBeanResultTransformer"
"9300splitHere46","10796229splitHere46","List<Object[]>"
"9301splitHere46","10796229splitHere46","List<Object[]>"
"9302splitHere46","10796309splitHere46","hostname"
"9303splitHere46","10796346splitHere46","ButtonField btn = new ButtonField(<doubleQuotes46>My Button<doubleQuotes46>, ButtonField.CONSUME_CLICK);<newline46mondego>"
"9304splitHere46","10796377splitHere46","Collection"
"9305splitHere46","10796377splitHere46","StudentDTO"
"9306splitHere46","10796377splitHere46","ErrorActionResponse"
"9307splitHere46","10796377splitHere46","Map<String, List> result = new HashMap<String, List>();<newline46mondego>result.put( <doubleQuotes46>students<doubleQuotes46>, COLLECTION_OF_STUDENTS );<newline46mondego>result.put( <doubleQuotes46>exception<doubleQuotes46>, null );<newline46mondego>"
"9308splitHere46","10796377splitHere46","Map<String, List> result = new HashMap<String, List>();<newline46mondego>result.put( <doubleQuotes46>students<doubleQuotes46>, null );<newline46mondego>result.put( <doubleQuotes46>exception<doubleQuotes46>, ErrorActionResponse_OBJECT );<newline46mondego>"
"9309splitHere46","10796418splitHere46","eq"
"9310splitHere46","10796466splitHere46","@XmlAccessorType(XmlAccessType.FIELD)"
"9311splitHere46","10796466splitHere46","@XmlAccessorType(XmlAccessType.FIELD)"
"9312splitHere46","10796466splitHere46","package forum10795793;<newline46mondego><newline46mondego>import java.util.*;<newline46mondego>import javax.xml.bind.annotation.*;<newline46mondego><newline46mondego>@XmlRootElement(name = <doubleQuotes46>fields<doubleQuotes46>)<newline46mondego>@XmlAccessorType(XmlAccessType.FIELD)<newline46mondego>public class Fields {<newline46mondego><newline46mondego>    @XmlElement(name = <doubleQuotes46>field<doubleQuotes46>)<newline46mondego>    List<Field> fields = new ArrayList<Field>();<newline46mondego><newline46mondego>    public List<Field> getFields() {<newline46mondego>        return fields;<newline46mondego>    }<newline46mondego><newline46mondego>    public void setFields(List<Field> fields) {<newline46mondego>        this.fields = fields;<newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego>"
"9313splitHere46","10796466splitHere46","package forum10795793;<newline46mondego><newline46mondego>import javax.xml.bind.annotation.*;<newline46mondego><newline46mondego>@XmlAccessorType(XmlAccessType.FIELD)<newline46mondego>public class Field {<newline46mondego><newline46mondego>    @XmlAttribute(name = <doubleQuotes46>mappedField<doubleQuotes46>)<newline46mondego>    String mappedField;<newline46mondego><newline46mondego>    public String getMappedField() {<newline46mondego>        return mappedField;<newline46mondego>    }<newline46mondego><newline46mondego>    public void setMappedField(String mappedField) {<newline46mondego>        this.mappedField = mappedField;<newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego>"
"9314splitHere46","10796466splitHere46","XmlAccessType.PUBLIC"
"9315splitHere46","10796466splitHere46","package forum10795793;<newline46mondego><newline46mondego>import java.util.*;<newline46mondego>import javax.xml.bind.annotation.*;<newline46mondego><newline46mondego>@XmlRootElement(name = <doubleQuotes46>fields<doubleQuotes46>)<newline46mondego>public class Fields {<newline46mondego><newline46mondego>    List<Field> fields = new ArrayList<Field>();<newline46mondego><newline46mondego>    @XmlElement(name = <doubleQuotes46>field<doubleQuotes46>)<newline46mondego>    public List<Field> getFields() {<newline46mondego>        return fields;<newline46mondego>    }<newline46mondego><newline46mondego>    public void setFields(List<Field> fields) {<newline46mondego>        this.fields = fields;<newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego>"
"9316splitHere46","10796466splitHere46","package forum10795793;<newline46mondego><newline46mondego>import javax.xml.bind.annotation.*;<newline46mondego><newline46mondego>public class Field {<newline46mondego><newline46mondego>    String mappedField;<newline46mondego><newline46mondego>    @XmlAttribute(name = <doubleQuotes46>mappedField<doubleQuotes46>)<newline46mondego>    public String getMappedField() {<newline46mondego>        return mappedField;<newline46mondego>    }<newline46mondego><newline46mondego>    public void setMappedField(String mappedField) {<newline46mondego>        this.mappedField = mappedField;<newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego>"
"9317splitHere46","10796488splitHere46","run()"
"9318splitHere46","10796488splitHere46","start()"
"9319splitHere46","10796488splitHere46","fileThread"
"9320splitHere46","10796488splitHere46","run()"
"9321splitHere46","10796488splitHere46","fileThread.run()"
"9322splitHere46","10796488splitHere46","fileThread.start()"
"9323splitHere46","10796488splitHere46","fileThread.join()"
"9324splitHere46","10796488splitHere46","fileThread.join()"
"9325splitHere46","10796488splitHere46","fileThread"
"9326splitHere46","10796692splitHere46","public void changeFlowers(int i)<newline46mondego>{<newline46mondego><newline46mondego>    if(null!=this._fishes && this._fishes.size()>i){<newline46mondego><newline46mondego>        FlowerOne f1 = (FlowerOne)(this._fishes.get(i));<newline46mondego>        f1.changeColor(this._theme);<newline46mondego>}<newline46mondego><newline46mondego><newline46mondego>}<newline46mondego>"
"9327splitHere46","10796699splitHere46","(0,0) - (1,1)"
"9328splitHere46","10796699splitHere46","(-0.7,-0.7) - (0.7,0.7)"
"9329splitHere46","10796699splitHere46","double x = Math.cos(angulo);<newline46mondego>double y = Math.sin(angulo);<newline46mondego>gl.glTexCoord2d(x*0.5+0.5, 1.0-y);<newline46mondego>gl.glVertex3d(x*0.7, y*0.7, -0.5);<newline46mondego>"
"9330splitHere46","10796713splitHere46","fillSubSpecialtySpinner()"
"9331splitHere46","10796713splitHere46","specialitySpinner.onItemSelected()"
"9332splitHere46","10796713splitHere46","fillSubSpecialtySpinner()"
"9333splitHere46","10796713splitHere46","specialitySpinner.onItemSelected()"
"9334splitHere46","10796801splitHere46","public abstract class AbstractEventProcessor<EVENT> <newline46mondego>  implements EventProcessor<EVENT> {<newline46mondego><newline46mondego>  // Put your common logic here<newline46mondego>}<newline46mondego>"
"9335splitHere46","10796801splitHere46","public class EventAProcessor extends AbstractEventProcessor<A> {}<newline46mondego>public class EventBProcessor extends AbstractEventProcessor<B> {}<newline46mondego>"
"9336splitHere46","10796807splitHere46","@XmlAttribute"
"9337splitHere46","10796807splitHere46","@XmlElement"
"9338splitHere46","10796807splitHere46","get"
"9339splitHere46","10796807splitHere46","set"
"9340splitHere46","10796807splitHere46","@XmlElement"
"9341splitHere46","10796807splitHere46","@XmlElement"
"9342splitHere46","10796807splitHere46","package forum10794522;<newline46mondego><newline46mondego>import java.util.*;<newline46mondego>import javax.xml.bind.annotation.*;<newline46mondego><newline46mondego>@XmlRootElement(name = <doubleQuotes46>table<doubleQuotes46>)<newline46mondego>public class Table {<newline46mondego><newline46mondego>    static Table EXAMPLE_TABLE;<newline46mondego>    static {<newline46mondego>        EXAMPLE_TABLE = new Table();<newline46mondego>        EXAMPLE_TABLE.tableName = <doubleQuotes46>GGS_MARKER<doubleQuotes46>;<newline46mondego>        EXAMPLE_TABLE.rowCount = 19190;<newline46mondego>        List<Column> columns = new ArrayList<Column>(2);<newline46mondego>        columns.add(new Column());<newline46mondego>        columns.add(new Column());<newline46mondego>        EXAMPLE_TABLE.columnList = columns;<newline46mondego>    }<newline46mondego><newline46mondego>    private String tableName;<newline46mondego>    private int rowCount;<newline46mondego>    private List<Column> columnList;<newline46mondego><newline46mondego>    @XmlElement(name = <doubleQuotes46>name<doubleQuotes46>)<newline46mondego>    public String getTableName() {<newline46mondego>        return tableName;<newline46mondego>    }<newline46mondego><newline46mondego>    @XmlElement(name = <doubleQuotes46>rowCount<doubleQuotes46>)<newline46mondego>    public int getRowCount() {<newline46mondego>        return rowCount;<newline46mondego>    }<newline46mondego><newline46mondego>    @XmlElement(name = <doubleQuotes46>column<doubleQuotes46>)<newline46mondego>    public List<Column> getColumnList() {<newline46mondego>        return columnList;<newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego>"
"9343splitHere46","10796807splitHere46","package forum10794522;<newline46mondego><newline46mondego>import javax.xml.bind.*;<newline46mondego><newline46mondego>public class Demo {<newline46mondego><newline46mondego>    public static void main(String[] args) throws Exception {<newline46mondego>        JAXBContext jc = JAXBContext.newInstance(Table.class);<newline46mondego><newline46mondego>        Marshaller marshaller = jc.createMarshaller();<newline46mondego>        marshaller.setProperty(Marshaller.JAXB_FORMATTED_OUTPUT, true);<newline46mondego>        marshaller.marshal(Table.EXAMPLE_TABLE, System.out);<newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego>"
"9344splitHere46","10796807splitHere46","<?xml version=<doubleQuotes46>1.0<doubleQuotes46> encoding=<doubleQuotes46>UTF-8<doubleQuotes46> standalone=<doubleQuotes46>yes<doubleQuotes46>?><newline46mondego><table><newline46mondego>    <column/><newline46mondego>    <column/><newline46mondego>    <rowCount>19190</rowCount><newline46mondego>    <name>GGS_MARKER</name><newline46mondego></table><newline46mondego>"
"9345splitHere46","10796913splitHere46","Runtime.getRuntime().exec(...)<newline46mondego>"
"9346splitHere46","10796913splitHere46","cmd.exe"
"9347splitHere46","10796913splitHere46","Process"
"9348splitHere46","10796913splitHere46","InputStream"
"9349splitHere46","10796913splitHere46","OutputStream"
"9350splitHere46","10796971splitHere46","private String handleInput(String val) {<newline46mondego>    val = sanitzie(val);<newline46mondego>    validate(val);<newline46mondego>    // ... Do something else with val<newline46mondego><newline46mondego>    return val;<newline46mondego>}<newline46mondego>"
"9351splitHere46","10796971splitHere46","String finalPlaceForUserName     = handleInput(input.getUserName());<newline46mondego>String finalPlaceForUserNickName = handleInput(input.getUserNickName());<newline46mondego>"
