"1splitHere46","12709445splitHere46","Path file = ...<newline46mondego>BasicFileAttributes attrs = Files.readAttributes(file, BasicFileAttributes.class);<newline46mondego>FileTime time = attrs.lastModifiedTime();<newline46mondego>"
"10999splitHere46","12945961splitHere46","SeekBar screenBrightnessSeekBar;<newline46mondego><newline46mondego>@Override<newline46mondego>public void onCreate(Bundle savedInstanceState) {<newline46mondego>    super.onCreate(savedInstanceState);<newline46mondego>    setContentView(R.layout.activity_main);<newline46mondego><newline46mondego>    screenBrightnessSeekBar = (SeekBar)findViewById(R.id.seekBrightness);  <newline46mondego>    screenBrightnessSeekBar.setMax(255);<newline46mondego>    screenBrightnessSeekBar.setProgress((int) (android.provider.Settings.System.getInt(<newline46mondego>            getContentResolver(), android.provider.Settings.System.SCREEN_BRIGHTNESS, 255)));<newline46mondego><newline46mondego>    screenBrightnessSeekBar.setOnSeekBarChangeListener(new SeekBar.OnSeekBarChangeListener() {  <newline46mondego>        public void onStopTrackingTouch(SeekBar seekBar) {}<newline46mondego>        public void onStartTrackingTouch(SeekBar seekBar) {}  <newline46mondego><newline46mondego>        public void onProgressChanged(SeekBar seekBar, int progress, boolean fromUser) {<newline46mondego>            if (fromUser) {<newline46mondego>                android.provider.Settings.System.putInt(getContentResolver(),<newline46mondego>                        android.provider.Settings.System.SCREEN_BRIGHTNESS, progress);<newline46mondego><newline46mondego>                WindowManager.LayoutParams layoutParams = getWindow().getAttributes();  <newline46mondego>                layoutParams.screenBrightness = (float)progress / 255;<newline46mondego><newline46mondego>                getWindow().setAttributes(layoutParams);<newline46mondego>            }<newline46mondego>        }<newline46mondego>    });<newline46mondego>}<newline46mondego>"
"11000splitHere46","12945961splitHere46","<uses-permission android:name=<doubleQuotes46>android.permission.WRITE_SETTINGS<doubleQuotes46>></uses-permission><newline46mondego>"
"11001splitHere46","12946102splitHere46","List"
"11002splitHere46","12946102splitHere46","JPanel"
"11003splitHere46","12946102splitHere46","JButton"
"11004splitHere46","12946102splitHere46","for (Component child : getComponents){<newline46mondego>    if (child instanceof JButton) {<newline46mondego>        ((JButton)child).setVisible(false);<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"11005splitHere46","12946185splitHere46","run"
"11006splitHere46","12946185splitHere46","public void run()<newline46mondego>{<newline46mondego>    while (running)<newline46mondego>    {<newline46mondego>        if (!showtails)<newline46mondego>        {<newline46mondego>            obj.setColor(Color.white);<newline46mondego>            obj.clearRect(currentlocation.x,currentlocation.y,size+5,size+5);<newline46mondego>        }<newline46mondego>        update();<newline46mondego>        draw(obj);<newline46mondego>        pause();<newline46mondego>        move();<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"11007splitHere46","12946185splitHere46","SwingWorker"
"11008splitHere46","12946185splitHere46","Thread"
"11009splitHere46","12946185splitHere46","Runnable"
"11010splitHere46","12946185splitHere46","SwingUtilities#invokeLater"
"11011splitHere46","12946185splitHere46","SwingUtilities#invokeAndWait"
"11012splitHere46","12946185splitHere46","public class TestApplet02 extends Applet implements KeyListener, Runnable {<newline46mondego><newline46mondego>    Button options = new Button(<doubleQuotes46>Options<doubleQuotes46>);<newline46mondego>    Thread thread = new Thread(this);<newline46mondego>    int y = 0;<newline46mondego><newline46mondego>    public void init() {<newline46mondego>        thread.start();<newline46mondego>    }<newline46mondego><newline46mondego>    @Override<newline46mondego>    public void start() {<newline46mondego>        SwingUtilities.invokeLater(new Runnable() {<newline46mondego>            @Override<newline46mondego>            public void run() {<newline46mondego>                setLayout(new BorderLayout());<newline46mondego>                addKeyListener(TestApplet02.this);<newline46mondego>            }<newline46mondego>        });<newline46mondego>    }<newline46mondego><newline46mondego>    public void paint(Graphics graphics) {<newline46mondego>        super.paint(graphics);<newline46mondego>        Graphics2D g2d = (Graphics2D) graphics;<newline46mondego>        y++;<newline46mondego>        if (y > getHeight()) {<newline46mondego>            y = 0;<newline46mondego>        }<newline46mondego>        g2d.drawLine(0, y, getWidth(), y);<newline46mondego>    }<newline46mondego><newline46mondego>    public void run() {<newline46mondego>        try {<newline46mondego>            while (true) {<newline46mondego>                thread.sleep(40);<newline46mondego>                SwingUtilities.invokeLater(new Runnable() {<newline46mondego>                    @Override<newline46mondego>                    public void run() {<newline46mondego>                        repaint();<newline46mondego>                    }<newline46mondego>                });<newline46mondego>            }<newline46mondego>        } catch (InterruptedException exception) {<newline46mondego>        }<newline46mondego>    }<newline46mondego><newline46mondego>    public void keyPressed(KeyEvent keyEvent) {<newline46mondego>        switch (keyEvent.getKeyCode()) {<newline46mondego>            case KeyEvent.VK_ESCAPE:<newline46mondego>                // pause game<newline46mondego>                add(options);<newline46mondego>                invalidate();<newline46mondego>                revalidate();<newline46mondego>        }<newline46mondego>    }<newline46mondego><newline46mondego>    public void keyReleased(KeyEvent keyEvent) {<newline46mondego>    }<newline46mondego><newline46mondego>    public void keyTyped(KeyEvent keyEvent) {<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"11013splitHere46","12946410splitHere46","// static import allows for more concise code (createMock etc.)<newline46mondego>import static org.easymock.EasyMock.*;<newline46mondego><newline46mondego>// other imports omitted<newline46mondego><newline46mondego>public class MyServletMock<newline46mondego>{<newline46mondego>   @Test<newline46mondego>   public void test1()<newline46mondego>   {<newline46mondego>      // Step 1 - create the mock object<newline46mondego>      HttpServletRequest req = createMock(HttpServletRequest.class);<newline46mondego><newline46mondego>      // Step 2 - record the expected behavior<newline46mondego><newline46mondego>      // to test true, expect to be called with <doubleQuotes46>param1<doubleQuotes46> and if so return true<newline46mondego>      // Note that the method under test calls getParameter twice (really<newline46mondego>      // necessary?) so we must relax the restriction and program the mock<newline46mondego>      // to allow this call either once or twice<newline46mondego>      expect(req.getParameter(<doubleQuotes46>param1<doubleQuotes46>)).andReturn(<doubleQuotes46>true<doubleQuotes46>).times(1, 2);<newline46mondego><newline46mondego>      // program the mock to return false for param2<newline46mondego>      expect(req.getParameter(<doubleQuotes46>param2<doubleQuotes46>)).andReturn(<doubleQuotes46>false<doubleQuotes46>).times(1, 2);<newline46mondego><newline46mondego>      // switch the mock to replay state<newline46mondego>      replay(req);<newline46mondego><newline46mondego>      // now run the test.  The method will call getParameter twice<newline46mondego>      Boolean bool1 = getBooleanFromRequest(req, <doubleQuotes46>param1<doubleQuotes46>);<newline46mondego>      assertTrue(bool1);<newline46mondego>      Boolean bool2 = getBooleanFromRequest(req, <doubleQuotes46>param2<doubleQuotes46>);<newline46mondego>      assertFalse(bool2);<newline46mondego><newline46mondego>      // call one more time to watch test fail, just to liven things up<newline46mondego>      // call was not programmed in the record phase so test blows up<newline46mondego>      getBooleanFromRequest(req, <doubleQuotes46>bogus<doubleQuotes46>);<newline46mondego><newline46mondego>   }<newline46mondego>}<newline46mondego>"
"11014splitHere46","12946415splitHere46","String.getBytes()"
"11015splitHere46","12946415splitHere46","utf16 = -30<newline46mondego>utf16 = -126<newline46mondego>utf16 = -84<newline46mondego>utf8 = -30<newline46mondego>utf8 = -126<newline46mondego>utf8 = -84<newline46mondego>"
"11016splitHere46","12946415splitHere46","The behavior of this method when this string cannot be encoded in the default charset is unspecified."
"11017splitHere46","12946415splitHere46","a.getBytes(<doubleQuotes46>UTF-8<doubleQuotes46>)"
"11018splitHere46","12946415splitHere46","String a = <doubleQuotes46>€<doubleQuotes46>;"
"11019splitHere46","12946433splitHere46","TestSuite"
"11020splitHere46","12946433splitHere46","desiredTestCaseName"
"11021splitHere46","12946433splitHere46","public class AllTestSuite extends TestSuite{<newline46mondego><newline46mondego>  public static Test suite() {<newline46mondego>      TestSuite suite= new TestSuite();<newline46mondego>      Test testCase1 = new MyTest(<doubleQuotes46>TestCaseOne<doubleQuotes46>);<newline46mondego>      Test testCase2 = new MyTest(<doubleQuotes46>TestCaseTwo<doubleQuotes46>);<newline46mondego>      suite.addTest(testCase1);<newline46mondego>      suite.addTest(testCase2);<newline46mondego>      return suite;<newline46mondego>  }<newline46mondego>}<newline46mondego>"
"11022splitHere46","12946433splitHere46","TestCaseOne"
"11023splitHere46","12946433splitHere46","TestCaseTwo"
"11024splitHere46","12946433splitHere46","MyTest"
"11025splitHere46","12946433splitHere46","MyTest"
"11026splitHere46","12946433splitHere46","public MyTest(String name) {<newline46mondego>    super(name);<newline46mondego>}<newline46mondego>"
"11027splitHere46","12946433splitHere46","public MyTest(String name, String param1, Integer param2...) {<newline46mondego>    super(name);<newline46mondego>    this.param1 = param1;<newline46mondego>    this.param2 = param2;<newline46mondego>}<newline46mondego>"
"11028splitHere46","12946491splitHere46","public class Chapter3<newline46mondego>{<newline46mondego>public static void main(String[] args) {<newline46mondego>    excercise1();<newline46mondego>    excercise2();<newline46mondego>    ..........<newline46mondego>}<newline46mondego>public void excercise1()<newline46mondego>{<newline46mondego>    printNumbers(15);<newline46mondego>    System.out.println();<newline46mondego>    printNumbers(5);<newline46mondego><newline46mondego>}<newline46mondego><newline46mondego>public static void printNumbers(int x)<newline46mondego>{<newline46mondego><newline46mondego>    for (int i = 1; i <= x; i++)<newline46mondego>    {<newline46mondego>        System.out.print((<doubleQuotes46>[<doubleQuotes46>) + (i) + (<doubleQuotes46>]<doubleQuotes46>) + (<doubleQuotes46> <doubleQuotes46>));<newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego><newline46mondego>public void excercise2()<newline46mondego>{<newline46mondego>    System.out.print(largerAbsVal(11, 2));<newline46mondego>    System.out.println();<newline46mondego>    System.out.print(largerAbsVal(4, -5));<newline46mondego>}<newline46mondego><newline46mondego>public static int largerAbsVal(int x, int y)<newline46mondego>{<newline46mondego>    return Math.max(Math.abs(x), Math.abs(y));<newline46mondego><newline46mondego>}<newline46mondego> .................<newline46mondego>}<newline46mondego>"
"11029splitHere46","12946771splitHere46","StringBuilder"
"11030splitHere46","12946771splitHere46","arraycopy(Object, int, Object, int, int)"
"11031splitHere46","12946771splitHere46","2 for"
"11032splitHere46","12946851splitHere46","public void printStars(int level) {<newline46mondego><newline46mondego>    for (int one = level; one >= 1; one--) {<newline46mondego>        for(int k=1, k<one;k++){  // print appropriate number of spaces before<newline46mondego>            System.out.print(<doubleQuotes46> <doubleQuotes46>); <newline46mondego>        }    <newline46mondego>        for (int two = 1; two <=2*(level-one)+1; two++) {<newline46mondego>            System.out.print(<doubleQuotes46>*<doubleQuotes46>);<newline46mondego>        }<newline46mondego>        System.out.println();<newline46mondego>    }<newline46mondego>}<newline46mondego>"
