"1splitHere46","11286360splitHere46","if(arg0.getId() == R.id.buttonId)<newline46mondego>{<newline46mondego>//Code for this button<newline46mondego>}<newline46mondego>else if(arg0.getId() == R.id.buttonId2)<newline46mondego>{<newline46mondego>//Code for second button<newline46mondego>}<newline46mondego>"
"7143splitHere46","11472700splitHere46","ResultSet"
"7144splitHere46","11472700splitHere46","row.getString(DBfields.USERNAME.name());<newline46mondego>"
"7145splitHere46","11472762splitHere46","close"
"7146splitHere46","11472796splitHere46","if (myNum[x] > 10) {<newline46mondego>            greater=myNum[x];<newline46mondego>            System.out.print(greater+<doubleQuotes46>are than 10<doubleQuotes46>);<newline46mondego>      }<newline46mondego>"
"7147splitHere46","11472796splitHere46","values >10"
"7148splitHere46","11472796splitHere46","array/list"
"7149splitHere46","11472796splitHere46","List<Integer> greater= new ArrayList<Integer>();<newline46mondego><newline46mondego>     if (myNum[x] > 10) {<newline46mondego>                    greater.add(myNum[x]);<newline46mondego>                    System.out.print(myNum[x]+<doubleQuotes46>are than 10<doubleQuotes46>);<newline46mondego>              }<newline46mondego>"
"7150splitHere46","11472796splitHere46","if (myNum[x] > 10) {<newline46mondego>            greater++;<newline46mondego>            System.out.print(greater+<doubleQuotes46>are than 10<doubleQuotes46>);<newline46mondego>      }<newline46mondego>"
"7151splitHere46","11472901splitHere46","Request getStatics(RequestCallback callback);<newline46mondego><newline46mondego>interface RequestCallback {<newline46mondego>        void notify(int id ,int value);<newline46mondego>}<newline46mondego>"
"7152splitHere46","11472901splitHere46","requestCallback"
"7153splitHere46","11472901splitHere46","getStatics"
"7154splitHere46","11472943splitHere46","//where delSrc is do you want to delete the source, src and dst you already have and useRawLocalFileSystem should be set to true in your case<newline46mondego>hdfsFileSystem.copyToLocalFile(delSrc, src, dst, useRawLocalFileSystem);<newline46mondego>"
"7155splitHere46","11472943splitHere46","hdfsFileSystem.copyToLocalFile(hdfs, local);<newline46mondego>"
"7156splitHere46","11472943splitHere46","hdfsFileSystem.copyToLocalFile(false, hdfs, local, true);<newline46mondego>"
"7157splitHere46","11472975splitHere46","BlockingQueue<Runnable>"
"7158splitHere46","11472975splitHere46","BlockingQueue<Image>"
"7159splitHere46","11472975splitHere46","BlockingQueue<Image>"
"7160splitHere46","11472975splitHere46","BlockingQueue<Runnable>"
"7161splitHere46","11472975splitHere46","BlockingQueue<Runnable>"
"7162splitHere46","11472975splitHere46","Image"
"7163splitHere46","11472975splitHere46","BlockingQueue<Image>"
"7164splitHere46","11472975splitHere46","BlockingQueue<Image> list = new BlockingQueue<Image>();<newline46mondego>BlockingQueue<Runnable> list2 = list1;<newline46mondego>list2.add(new Runnable() {...});<newline46mondego>"
"7165splitHere46","11472975splitHere46","BlockingQueue<Image>"
"7166splitHere46","11472975splitHere46","Image"
"7167splitHere46","11473139splitHere46","// The different results each <doubleQuotes46>wheel<doubleQuotes46> / <doubleQuotes46>column<doubleQuotes46> on the slot machine.<newline46mondego>String[] results = { <doubleQuotes46>cherry<doubleQuotes46>, <doubleQuotes46>bell<doubleQuotes46>, <doubleQuotes46>grape<doubleQuotes46>, <doubleQuotes46>x<doubleQuotes46> };<newline46mondego><newline46mondego>// Create a random result for each wheel.<newline46mondego>String wheel1 = results[generator.nextInt(results.length)];<newline46mondego>String wheel2 = results[generator.nextInt(results.length)];<newline46mondego>String wheel3 = results[generator.nextInt(results.length)];<newline46mondego>"
"7168splitHere46","11473139splitHere46","if"
"7169splitHere46","11473139splitHere46","else if"
"7170splitHere46","11473139splitHere46","if (wheel1 == wheel2 && wheel2 == wheel3) {<newline46mondego>    // jackpot<newline46mondego>} else if (wheel1 == wheel2 || wheel2 == wheel3 || wheel1 == wheel3) {<newline46mondego>    // two equal<newline46mondego>} else {<newline46mondego>    // all three different.<newline46mondego>}<newline46mondego>"
"7171splitHere46","11473139splitHere46","enum"
"7172splitHere46","11473139splitHere46","=="
"7173splitHere46","11473188splitHere46","rd = new BufferedReader(new InputStreamReader(response.getEntity().getContent(), <doubleQuotes46>UTF-8<doubleQuotes46>));<newline46mondego>"
"7174splitHere46","11473316splitHere46","getStackTrace"
"7175splitHere46","11473316splitHere46","getStackTrace"
"7176splitHere46","11473316splitHere46","OutOfMemoryError"
"7177splitHere46","11473316splitHere46","getStackTrace"
"7178splitHere46","11473342splitHere46","\d+ \w+, [A-Za-z]+, [A-Z]+"
"7179splitHere46","11473342splitHere46","\w+, [A-Za-z]+, [A-Z]+"
"7180splitHere46","11473342splitHere46","[A-Za-z]+, [A-Z]+"
"7181splitHere46","11473342splitHere46","\d+ \w+ [A-Za-z]+ [A-Za-z]+\s*"
"7182splitHere46","11473342splitHere46","\w"
"7183splitHere46","11473403splitHere46","key"
"7184splitHere46","11473403splitHere46","client"
"7185splitHere46","11473490splitHere46","BufferedReader br = new BufferedReader(new InputStreamReader(mySocket.getInputStream(), <doubleQuotes46>US-ASCII<doubleQuotes46>));<newline46mondego>InputStream is = mySocket.getInputStream();<newline46mondego>"
"7186splitHere46","11473490splitHere46","BufferedInputStream in = new BufferedInputStream(mySocket.getInputStream());<newline46mondego>"
"7187splitHere46","11473490splitHere46","if(in.available()>0)<newline46mondego>"
"7188splitHere46","11473526splitHere46","web.xml"
"7189splitHere46","11473526splitHere46","<form action=<doubleQuotes46>feedback<doubleQuotes46> method=<doubleQuotes46>post<doubleQuotes46>>"
"7190splitHere46","11473526splitHere46","<form action=<doubleQuotes46>/wunderapps_mail_service/mail<doubleQuotes46> method=<doubleQuotes46>post<doubleQuotes46>>"
"7191splitHere46","11473526splitHere46","<servlet-mapping><newline46mondego>    <servlet-name>FeedbackServlet</servlet-name><newline46mondego>    <url-pattern>/feedback</url-pattern><newline46mondego></servlet-mapping><newline46mondego>"
"7192splitHere46","11473692splitHere46","public String[] split(String regex)<newline46mondego>"
"7193splitHere46","11473692splitHere46","limit"
"7194splitHere46","11473692splitHere46","limit"
"7195splitHere46","11473774splitHere46","FirstClass.java<newline46mondego><newline46mondego>public final static Object lockObject = new Object();<newline46mondego><newline46mondego>public static boolean flag = false;<newline46mondego><newline46mondego>someMethod() {<newline46mondego>    sw1.doInbackground() {<newline46mondego>    ......<newline46mondego>    }<newline46mondego><newline46mondego>    sw1.done() {<newline46mondego>    .....<newline46mondego>    }<newline46mondego><newline46mondego>    synchronized(lockObject){<newline46mondego>        flag = true;<newline46mondego>        lockObject.notifyAll();<newline46mondego>    }<newline46mondego>}<newline46mondego><newline46mondego><newline46mondego>SecondClass.java<newline46mondego><newline46mondego>anotherMethod() {<newline46mondego>    sw2.doInbackground() {<newline46mondego>        try {<newline46mondego>            synchronized(lockObject){<newline46mondego>                while (!FirstClass.flag) {<newline46mondego>                    FirstClass.lockObject.wait();<newline46mondego>                }<newline46mondego>                FirstClass.flag = false;<newline46mondego>            }<newline46mondego>        } catch (InterruptedException e) {<newline46mondego>            // TODO Auto-generated catch block<newline46mondego>            e.printStackTrace();<newline46mondego>        }<newline46mondego>        ......<newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego>"
"7196splitHere46","11473821splitHere46","{ 0,  1,  }"
"7197splitHere46","11473821splitHere46","int[] myArray = {<newline46mondego>    0,<newline46mondego>//  1<newline46mondego>};<newline46mondego>"
"7198splitHere46","11473821splitHere46",","
"7199splitHere46","11473821splitHere46","{ , }"
"7200splitHere46","11473942splitHere46",".class"
"7201splitHere46","11474085splitHere46","class Derived extends B{<newline46mondego>    public Derived(){<newline46mondego>        super(); <newline46mondego>        // this is the important bit, by calling super() you call the parent classes<newline46mondego>        // constructor, which in this case changes the attribute <doubleQuotes46>flag<doubleQuotes46><newline46mondego>        // by using the constructor of the external class on the class<newline46mondego>    }<newline46mondego>}<newline46mondego><newline46mondego>class B {<newline46mondego>    boolean flag;<newline46mondego>    ExternalClass e;<newline46mondego><newline46mondego>    public B(){<newline46mondego>        e = new ExternalClass(this);<newline46mondego>    }<newline46mondego><newline46mondego>    public void setFlag(boolean value) {<newline46mondego>        flag = value;<newline46mondego>    }<newline46mondego><newline46mondego>    public void printFlag() {<newline46mondego>        System.out.println(flag);<newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego><newline46mondego>class ExternalClass {<newline46mondego><newline46mondego>    B b = null;<newline46mondego><newline46mondego>    public ExternalClass(B b) {<newline46mondego>        this.b = b;<newline46mondego>        b.setFlag (true);<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"7202splitHere46","11474211splitHere46","PolylineConnection connection = new PolylineConnection();<newline46mondego>    connection.setLineWidth(2);<newline46mondego>    connection.setSourceAnchor(new ChannelStartAnchor(this));<newline46mondego>    connection.setTargetAnchor(new ChannelEndAnchor(figure));<newline46mondego><newline46mondego><newline46mondego>    Display display = Display.getCurrent();<newline46mondego>    final Color connectionColorHoover = display.getSystemColor(SWT.COLOR_RED);<newline46mondego>    final Color connectionColor = new Color(display,54,82,111);<newline46mondego>    connection.setBackgroundColor(connectionColor);<newline46mondego>    connection.setForegroundColor(connectionColor);<newline46mondego>"
"7203splitHere46","11474267splitHere46","a()"
"7204splitHere46","11474267splitHere46","b()"
"7205splitHere46","11474267splitHere46","a()"
"7206splitHere46","11474267splitHere46","b()"
"7207splitHere46","11474267splitHere46","c()"
"7208splitHere46","11474279splitHere46","private class Action implements EventHandler<ActionEvent><newline46mondego>{<newline46mondego>    @Override<newline46mondego>    public void handle(ActionEvent arg0) <newline46mondego>    {<newline46mondego>        System.out.println(<doubleQuotes46>JavaFX World<doubleQuotes46>);<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"7209splitHere46","11474446splitHere46","public interface State {<newline46mondego>  void f();<newline46mondego>  void g();<newline46mondego>  void h();<newline46mondego>}<newline46mondego><newline46mondego>public class StateA : State {<newline46mondego>  public void f() { do something; }<newline46mondego>  ...<newline46mondego>}<newline46mondego><newline46mondego>public class StateB : State {<newline46mondego>  public void f() { do something else; }<newline46mondego>  ...<newline46mondego>}<newline46mondego>"
"7210splitHere46","11474446splitHere46","State"
"7211splitHere46","11474446splitHere46","State currentState = new StateA();<newline46mondego>...<newline46mondego>currentState = new StateB();<newline46mondego>"
"7212splitHere46","11474566splitHere46","TIMESTAMP"
"7213splitHere46","11474566splitHere46","ORDER BY time_stamp DESC LIMIT 1"
"7214splitHere46","11474566splitHere46","WHERE"
"7215splitHere46","11474566splitHere46","INSERT"
"7216splitHere46","11474566splitHere46","WHERE ID = x AND KEY = y"
"7217splitHere46","11474583splitHere46","@Entity<newline46mondego>@Table(name=<doubleQuotes46>user_friends<doubleQuotes46>)<newline46mondego>public class UserBuddy <newline46mondego>{<newline46mondego><newline46mondego>   @ManyToOne<newline46mondego>   @JoinColumn(name=<doubleQuotes46>id<doubleQuotes46>)<newline46mondego>   private User friend; // This is a User not an id<newline46mondego><newline46mondego>   public String getEmail()<newline46mondego>   {<newline46mondego>     return friend.getEmail();<newline46mondego>   }<newline46mondego>}<newline46mondego>"
"7218splitHere46","11474619splitHere46","class Task implements Callable<Object> {<newline46mondego><newline46mondego>    private Image job;<newline46mondego><newline46mondego>    public Task(Image job) {<newline46mondego>       this.job = job;<newline46mondego>    }<newline46mondego><newline46mondego>    public Object call() {<newline46mondego>        // crawl<newline46mondego>        return result;<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"7219splitHere46","11474619splitHere46","// Initialize thread pool<newline46mondego>ExecutorService exec = Executors.newFixedThreadPool(10);<newline46mondego><newline46mondego>// every time you get a new job<newline46mondego>Future<Object> result = exec.submit(new Task(job));<newline46mondego><newline46mondego>// when you want to collect the result<newline46mondego>Object obj = result.get();<newline46mondego>"
"7220splitHere46","11474681splitHere46","([0-9]{0,3}\.[0-9]{0,3}\.[0-9]{0,3}\.[0-9]{0,3})<newline46mondego>"
"7221splitHere46","11474681splitHere46","/^0*([1-9]?\d|1\d\d|2[0-4]\d|25[0-5])\.0*([1-9]?\d|1\d\d|2[0-4]\d|25[0-5])\.0*([1-9]?\d|1\d\d|2[0-4]\d|25[0-5])\.0*([1-9]?\d|1\d\d|2[0-4]\d|25[0-5])$/<newline46mondego>"
"7222splitHere46","11474721splitHere46","private boolean isSomethingTrue(String param) {<newline46mondego>    class MyCallback implements Callback<Boolean> {<newline46mondego>        boolean result = false;<newline46mondego>        @Override<newline46mondego>        public void onSuccess(Boolean hasAlerts) {<newline46mondego>            result = hasAlerts;<newline46mondego>        }<newline46mondego>    }<newline46mondego>    final MyCallback callback = new MyCallback();<newline46mondego>    myService.findBoolean(param, callback);<newline46mondego>    return callback.result;<newline46mondego>}<newline46mondego>"
